Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.0703,-1,0.0088,-1,0.0023,0.0314,0.0041,9e-4,0.0048,0.0992,0.0513,-1,0.0021,0.0067,-1,-1,0.1246,0.0073,-1,0.0115
-1,0.0022,-1,0.61717404,0.0017,-1,0.0026,-1,-1,-1,-1,-1,0.003,-1,-1,-1,0.0611,-1,-1,-1
-1,0.0018,-1,-1,-1,-1,0.0072,9e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0422,0.0025,-1,-1,0.0019,-1,0.0606,0.0011,-1,-1,-1,-1,-1,0.0105,-1,-1,-1,-1,-1,-1
0.0752,7e-4,0.0105,-1,0.0014,0.0271,0.012,8e-4,0.0106,0.058,0.0527,2e-4,-1,0.0077,0.7636,-1,0.0851,0.0045,-1,0.0153
-1,-1,-1,0.60942572,5e-4,-1,0.0027,-1,-1,-1,-1,-1,-1,-1,0.8718,-1,-1,-1,-1,-1
0.0464,0.0014,0.0238,-1,-1,-1,0.0365,0.001,-1,0.0768,-1,0.0047,-1,-1,-1,-1,-1,-1,-1,0.0162
0.0514,-1,0.0389,-1,0.0016,0.037,0.0094,0.0012,0.0078,0.0948,0.0581,-1,0.0021,0.0116,-1,5e-4,0.1049,0.0044,0.0028,0.0195
0.063,-1,0.0152,0.60865841,0.0017,0.0313,0.0171,8e-4,-1,0.0695,0.0467,4e-4,-1,-1,0.833,-1,0.0911,0.0044,-1,0.0083
0.0508,-1,-1,-1,0.0016,-1,0.1118,-1,-1,-1,0.0332,-1,-1,-1,-1,-1,0.0835,0.0032,-1,-1
0.0463,-1,-1,-1,0.0012,-1,0.1111,7e-4,0.0074,-1,0.0336,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,8e-4,0.0303,-1,0.0024,-1,0.0032,0.001,-1,-1,0.0461,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,7e-4,-1,0.0042,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0513,-1,-1,-1,0.0046,0.0411,0.0662,-1,0.0059,-1,0.0361,3e-4,0.0018,0.0072,-1,-1,0.0681,0.0034,-1,0.0118
0.0707,-1,0.0138,-1,0.0045,0.0397,0.0282,-1,0.0042,0.0667,0.0643,1e-4,-1,0.0073,-1,-1,0.1275,0.0039,-1,0.0113
0.0917,5e-4,0.0149,-1,0.0032,0.0427,0.0117,-1,0.0047,0.0686,0.0736,1e-4,-1,-1,1.0005,-1,0.1552,0.0041,0.002,0.0092
0.042,5e-4,-1,0.78235085,0.0068,0.0402,0.0152,-1,0.0047,0.0641,0.0746,-1,-1,-1,1.1002,-1,0.0771,0.0036,0.0023,0.0203
0.1188,0.002,-1,0.71469697,0.004,0.0464,0.0198,-1,0.0031,0.0909,0.0854,-1,0.0017,0.0098,1.6694,-1,0.1522,0.0077,-1,0.0107
0.0462,-1,0.0292,-1,-1,-1,0.0262,0.0017,0.0052,-1,-1,-1,0.0016,0.009,-1,0.0012,0.064,0.0038,-1,-1
-1,-1,0.0087,-1,0.0028,-1,0.0065,5e-4,0.0034,-1,0.0474,-1,0.0023,0.013,1.002,-1,-1,-1,-1,0.0132
-1,8e-4,-1,0.69230016,0.0025,0.0379,0.016,0.0021,-1,0.0709,0.0413,2e-4,-1,-1,-1,-1,0.0786,0.0062,-1,-1
0.0717,8e-4,0.0504,-1,0.0026,0.0493,0.0077,-1,-1,0.0754,0.037,0.001,-1,0.0061,-1,-1,0.1119,0.0072,-1,0.0117
0.0743,0.0013,-1,-1,0.0013,0.0463,0.0099,-1,-1,0.0622,0.0482,-1,-1,0.0073,-1,-1,0.1353,0.0052,-1,0.0208
0.0736,-1,-1,-1,0.002,0.0409,0.0083,9e-4,-1,0.0788,0.0835,-1,0.0042,0.0083,1.3191,-1,0.1233,0.0055,-1,0.0202
0.0813,0.0023,-1,0.86584118,0.0061,0.0555,0.0115,-1,0.0036,0.1007,0.0858,0.0025,0.0021,0.0076,1.2961,-1,0.1536,0.0067,-1,0.0159
0.0519,-1,0.0076,-1,0.0023,0.0486,0.0676,-1,0.0068,0.0622,0.0486,-1,0.0018,-1,-1,-1,0.0701,-1,-1,-1
0.0986,-1,0.0126,-1,-1,0.0468,0.009,8e-4,-1,0.0899,0.0601,-1,-1,-1,0.8834,-1,0.1999,0.0076,0.0022,0.0189
0.0685,0.0017,0.0142,-1,0.001,0.033,0.0059,-1,0.0038,0.062,0.0419,-1,-1,0.0087,-1,-1,0.0969,0.0043,-1,-1
0.0903,-1,0.0236,-1,0.0022,0.0564,0.1289,0.0012,0.0031,0.0777,0.0685,0.0019,0.0022,0.0056,-1,-1,0.1324,0.0049,0.002,0.0209
0.0786,7e-4,0.0178,0.61170894,0.0034,0.0349,0.0058,-1,-1,-1,0.0598,-1,-1,0.0055,-1,-1,0.1093,0.0044,-1,0.0174
0.0645,-1,-1,-1,9e-4,0.0337,0.0061,0.0017,0.0113,0.0591,0.0429,-1,-1,-1,-1,-1,0.1109,0.0056,-1,0.0096
0.0947,9e-4,-1,-1,0.0012,0.0446,0.0085,5e-4,0.0059,0.0766,0.0387,0.0018,-1,-1,-1,0.0012,0.1582,0.0054,-1,0.0111
0.0774,-1,-1,-1,-1,0.0354,0.0204,-1,0.0041,0.0634,0.0429,-1,0.0017,0.0072,-1,-1,0.1243,0.0052,-1,0.0116
0.0584,-1,0.016,-1,-1,0.0342,0.0093,-1,-1,0.0838,0.0398,-1,-1,-1,-1,-1,0.0931,0.0045,-1,0.0137
0.0621,-1,0.0126,0.64504063,-1,0.0305,0.0043,-1,-1,0.067,0.0374,-1,0.0017,-1,0.7542,-1,0.1163,0.0042,0.0027,0.0099
0.0518,5e-4,-1,0.72937622,5e-4,0.0269,0.0051,7e-4,0.0083,0.1548,0.0355,-1,-1,-1,1.1281,-1,0.0694,0.0048,0.0041,-1
-1,9e-4,-1,-1,-1,-1,-1,0.0014,-1,-1,-1,-1,0.0016,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4e-4,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,0.0048,-1,0.0089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0204
0.07,-1,0.0071,-1,0.002,0.0393,0.0098,7e-4,0.0046,0.0903,0.043,0.0011,-1,-1,-1,-1,0.125,0.0048,-1,-1
0.0567,0.0011,-1,-1,-1,0.0425,0.0115,-1,-1,-1,0.0441,-1,0.0017,-1,1.0358,-1,0.0996,-1,-1,-1
0.0424,0.0012,0.0396,1.10178533,7e-4,0.0294,0.0066,0.0011,0.0061,0.1018,-1,-1,-1,-1,1.3526,-1,0.0621,0.0055,0.0035,0.0124
-1,9e-4,0.0148,1.13178576,-1,-1,0.0028,-1,-1,-1,-1,-1,-1,0.0082,-1,-1,-1,-1,-1,-1
-1,8e-4,-1,-1,-1,-1,0.0093,-1,-1,-1,-1,-1,-1,0.0053,-1,0.0017,-1,-1,-1,-1
-1,-1,0.0137,-1,0.0024,-1,0.0029,-1,0.0046,-1,-1,-1,-1,0.0052,-1,-1,-1,-1,-1,-1
0.0455,-1,-1,0.61869514,-1,-1,0.0035,-1,0.0059,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0089
-1,4e-4,-1,-1,0.0015,-1,0.003,0.0012,-1,-1,-1,-1,-1,0.0112,-1,-1,-1,0.0032,-1,-1
-1,7e-4,-1,-1,3e-4,-1,0.0026,-1,-1,-1,-1,-1,-1,-1,0.8544,-1,-1,-1,-1,-1
0.0648,0.0013,0.0321,0.59455293,0.004,0.0347,0.0068,8e-4,0.0035,0.0594,0.0477,-1,-1,0.0106,1.4404,-1,0.1039,0.0053,-1,-1
0.0472,-1,-1,-1,0.0011,-1,0.0061,-1,-1,-1,0.0481,-1,0.0016,-1,0.8073,-1,0.0744,0.0035,-1,0.0101
0.0705,-1,0.0332,-1,-1,-1,0.0048,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0696,-1,-1,-1
0.0701,0.0013,-1,-1,0.001,0.0395,0.0048,-1,-1,0.0637,-1,-1,-1,-1,-1,-1,0.1065,0.0061,-1,0.0114
0.0519,0.0035,0.0089,-1,-1,0.0468,0.0055,0.0017,0.0032,0.0912,-1,-1,-1,-1,-1,-1,0.1139,0.0072,-1,-1
0.1101,0.0012,0.0166,-1,-1,0.0688,0.0579,8e-4,-1,0.1098,0.0479,0.0012,-1,-1,-1,-1,0.1912,0.0079,0.0028,0.0129
0.1116,-1,0.0068,-1,0.0021,0.0598,0.0525,-1,0.0043,0.1038,0.0556,-1,0.0016,-1,0.7302,-1,0.185,0.0065,-1,-1
0.1215,6e-4,-1,-1,0.0023,0.0669,0.0094,-1,-1,0.0773,0.0508,0.0011,-1,0.0067,-1,-1,0.2048,0.0049,-1,-1
0.0674,-1,0.0117,-1,0.0026,0.0389,0.0054,9e-4,-1,0.0645,0.0454,-1,-1,-1,-1,-1,0.0966,0.0043,-1,-1
-1,-1,0.0099,-1,-1,-1,0.0055,-1,-1,-1,-1,-1,0.0017,-1,-1,-1,0.0661,0.0032,0.0023,-1
0.0504,0.0015,-1,-1,-1,0.0314,0.3026,-1,0.0048,-1,0.0348,-1,-1,-1,-1,-1,0.0669,-1,-1,-1
-1,-1,0.0113,1.0285972,-1,-1,0.0113,8e-4,0.0038,0.0678,-1,0.0017,-1,0.0064,0.7839,-1,-1,-1,-1,0.0099
-1,-1,-1,-1,7e-4,-1,-1,-1,0.0057,-1,-1,-1,-1,0.0051,0.8576,-1,-1,-1,-1,-1
-1,-1,0.0091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0514,0.0014,-1,-1,5e-4,0.0316,0.0034,0.001,-1,0.0754,0.0402,-1,0.0016,-1,0.9166,-1,0.0867,0.005,-1,-1
0.0981,0.0013,0.0093,0.6810846,0.0038,0.0451,0.0065,-1,0.0071,0.0749,0.0822,-1,0.0016,0.0097,1.7374,-1,0.1404,0.0045,0.0025,0.0107
0.0537,0.0012,0.0089,-1,0.0054,0.0335,0.0047,-1,0.0036,0.0595,0.0493,6e-4,0.0023,0.006,0.733,-1,0.1209,0.0037,-1,-1
0.084,-1,-1,1.39877418,0.0014,0.0507,0.0053,9e-4,0.0033,0.1166,0.0636,-1,0.0019,0.0072,1.5292,-1,0.1386,0.0069,0.0047,-1
0.0961,0.003,0.0138,0.76518733,-1,0.0458,0.0143,0.0019,0.004,0.0665,0.0473,-1,-1,0.0099,0.8104,-1,0.1528,0.006,-1,0.0099
0.0678,-1,0.0133,-1,-1,0.0387,0.0308,8e-4,0.0048,0.0772,0.0374,-1,-1,-1,-1,6e-4,0.1239,0.0051,-1,-1
0.0552,-1,0.0158,-1,9e-4,0.0306,0.0042,-1,0.0051,0.0541,0.035,-1,-1,-1,0.7742,0.0023,0.1151,-1,-1,-1
0.0694,9e-4,-1,0.64355245,-1,-1,0.0029,-1,0.0034,-1,0.0432,-1,-1,-1,2.1307,-1,0.0645,0.0029,-1,-1
0.055,0.0012,-1,-1,-1,0.0295,0.0057,-1,-1,0.0618,0.0395,0.0012,-1,-1,-1,-1,0.1098,0.0048,-1,-1
-1,7e-4,-1,-1,0.0025,-1,0.0047,-1,0.0048,-1,-1,-1,-1,-1,-1,-1,0.0671,0.004,-1,-1
0.0997,0.0016,-1,0.69304618,4e-4,0.0381,0.0061,6e-4,0.0044,0.0779,0.0385,-1,-1,-1,0.8957,-1,0.1395,0.0074,-1,-1
-1,-1,0.0159,-1,-1,-1,-1,7e-4,-1,-1,-1,6e-4,-1,0.0076,-1,-1,-1,-1,-1,-1
-1,9e-4,-1,-1,6e-4,-1,0.0049,-1,0.0041,-1,-1,-1,-1,0.0088,-1,-1,-1,0.0034,-1,-1
-1,-1,0.0188,1.14821533,-1,-1,0.0025,9e-4,0.0035,0.0556,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0092
0.0555,6e-4,0.0077,-1,7e-4,0.037,0.0089,5e-4,0.0052,0.0746,0.0497,-1,-1,-1,1.2965,3e-4,0.0869,0.0041,-1,0.01
0.0854,0.0013,-1,0.59374762,-1,0.0291,0.0063,-1,0.0047,-1,0.0545,-1,-1,0.0078,1.2732,-1,0.0874,0.0041,0.002,-1
-1,-1,-1,-1,-1,-1,0.0047,-1,0.0046,-1,-1,-1,-1,-1,-1,6e-4,0.0654,-1,-1,-1
0.0716,-1,-1,-1,-1,0.0445,0.0064,-1,0.0041,0.0876,-1,-1,-1,-1,-1,-1,0.1127,0.0043,-1,-1
0.0774,5e-4,0.012,0.86325849,-1,0.0373,-1,8e-4,-1,0.0801,0.0329,-1,-1,0.0094,-1,-1,0.1096,0.0043,-1,0.0097
0.0843,5e-4,-1,-1,-1,0.0301,0.0051,-1,0.0031,-1,-1,-1,-1,-1,0.8124,-1,0.0951,0.0039,-1,-1
0.0519,-1,-1,-1,0.0015,-1,0.0079,6e-4,-1,-1,-1,-1,-1,-1,0.7316,-1,0.0852,-1,-1,-1
0.0579,0.0016,-1,-1,0.0047,0.0309,0.0043,-1,0.0041,0.0707,0.0346,-1,-1,0.0101,0.9066,-1,0.1001,0.0045,-1,-1
0.0553,5e-4,-1,0.58164583,-1,-1,0.0047,-1,0.0083,-1,-1,-1,-1,-1,0.7426,-1,0.0684,-1,0.0034,-1
-1,-1,-1,-1,-1,-1,0.0048,6e-4,-1,-1,-1,-1,-1,-1,-1,0.001,0.0726,0.0031,-1,-1
0.0791,-1,0.0163,-1,-1,0.0343,-1,-1,-1,0.0812,0.0392,-1,-1,0.0051,-1,-1,0.1141,0.0047,-1,-1
0.0576,-1,0.0124,0.58293964,-1,0.0326,-1,-1,-1,0.0694,-1,-1,-1,0.0061,-1,-1,0.1178,0.0049,-1,-1
0.085,-1,0.0188,0.68002689,-1,0.0441,0.0048,-1,0.0044,0.1189,0.0461,0.0023,-1,0.0098,1.0134,-1,0.1561,0.0061,-1,0.011
0.1221,0.0015,0.0073,0.60291636,6e-4,0.054,0.0025,9e-4,-1,0.0896,0.0445,-1,-1,-1,0.7264,-1,0.1864,0.0062,-1,-1
0.0925,-1,0.0109,0.68123017,-1,0.0604,0.0042,-1,0.0052,0.0968,0.0508,0.0012,-1,-1,0.8877,-1,0.1865,0.009,-1,-1
0.0528,5e-4,0.0116,-1,-1,0.0322,0.0541,-1,-1,-1,0.0433,-1,-1,0.0128,-1,9e-4,0.0731,-1,-1,-1
0.0955,0.0016,-1,0.60836667,9e-4,0.0338,0.0046,0.0012,0.0049,0.0616,0.0572,-1,0.0022,0.0098,1.3686,-1,0.1052,0.0044,-1,-1
0.0775,-1,-1,-1,-1,0.0456,0.0235,-1,-1,0.059,0.0338,-1,-1,-1,-1,-1,0.1462,0.005,-1,-1
0.0606,0.0011,-1,-1,0.0019,0.0296,0.0448,-1,-1,0.0589,-1,-1,-1,-1,-1,-1,0.0894,0.0045,-1,-1
-1,7e-4,0.0186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0123,-1,-1,-1,0.0047,-1,-1,-1,-1,0.0012,-1,-1,-1,-1,-1,-1,0.0021,-1
-1,-1,-1,1.46990825,6e-4,-1,0.0029,8e-4,-1,0.0984,-1,-1,0.0019,0.0057,0.8313,-1,-1,0.0073,0.0034,-1
0.0636,7e-4,-1,0.68997974,-1,0.0312,0.0058,6e-4,-1,0.0569,0.0483,-1,-1,-1,-1,-1,0.0978,0.0031,-1,-1
0.0617,0.0011,-1,-1,0.0011,0.0267,-1,9e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0864,-1,-1,-1
0.0442,0.0013,-1,-1,-1,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0689,0.003,-1,-1
0.0665,-1,0.0159,0.72426767,-1,0.0328,-1,6e-4,0.0033,0.0921,0.0396,-1,-1,-1,1.2286,-1,0.1137,0.0055,-1,-1
0.0597,-1,0.0133,-1,-1,-1,-1,5e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0852,0.003,-1,-1
0.0736,0.0015,-1,0.65813306,0.0024,0.0298,-1,-1,-1,0.0804,0.0334,-1,-1,0.0092,-1,-1,0.123,0.0052,-1,-1
0.0871,-1,-1,0.78441082,0.0021,0.0319,-1,-1,0.0034,0.0803,-1,-1,-1,0.0062,0.7878,-1,0.1139,0.0035,0.004,-1
-1,5e-4,-1,-1,5e-4,-1,-1,-1,-1,0.0542,0.0364,0.0012,-1,0.007,1.0074,-1,0.0666,0.003,-1,0.0095
0.0604,-1,-1,-1,-1,0.0302,-1,5e-4,0.0074,-1,-1,-1,-1,-1,-1,-1,0.1089,0.0036,-1,-1
0.0714,-1,-1,-1,-1,0.0418,-1,-1,0.0035,0.0732,-1,-1,-1,0.0064,-1,-1,0.1253,0.0043,-1,-1
0.0508,-1,0.0129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0585,-1,-1,-1
-1,-1,-1,0.75247822,-1,0.029,-1,-1,-1,-1,-1,0.0022,0.0016,-1,-1,-1,-1,-1,0.0034,-1
-1,9e-4,0.0231,0.63850312,0.0025,-1,-1,-1,0.0044,-1,-1,6e-4,0.0019,0.0052,-1,-1,-1,-1,0.0024,-1
-1,0.0013,-1,1.19113889,0.0014,-1,-1,8e-4,-1,0.0837,-1,-1,-1,0.0052,-1,-1,-1,0.0045,-1,-1
0.055,-1,0.0129,-1,9e-4,-1,0.0029,9e-4,0.0036,0.0638,0.0473,1e-4,-1,0.0073,-1,-1,0.0774,0.003,-1,-1
-1,-1,-1,-1,0.0019,-1,-1,6e-4,-1,-1,-1,-1,-1,0.0051,-1,-1,-1,-1,-1,-1
-1,-1,0.0156,-1,7e-4,-1,-1,-1,-1,-1,-1,-1,-1,0.0057,-1,-1,-1,-1,-1,-1
-1,0.0011,-1,-1,0.0013,0.0273,0.0041,0.0011,-1,0.0575,-1,-1,-1,0.0069,-1,-1,0.06,0.0032,-1,-1
0.0588,-1,0.0087,-1,-1,-1,-1,-1,0.0042,-1,-1,0.0024,-1,-1,-1,-1,0.0952,0.0044,-1,-1
0.0422,7e-4,0.0113,-1,4e-4,-1,0.0085,6e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.0019,-1,0.68816528,7e-4,-1,0.0026,8e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0068,-1
-1,0.001,-1,0.81158793,5e-4,-1,0.003,-1,-1,-1,-1,-1,0.0025,0.0068,-1,-1,-1,-1,0.0025,-1
-1,-1,-1,-1,-1,-1,0.0041,6e-4,0.004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6e-4,-1,-1,-1,0.0024,-1,0.0057,-1,-1,-1,-1,-1,-1
-1,-1,0.0177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0052,-1,-1,-1,-1,-1,-1
-1,5e-4,-1,0.76564759,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.8162,-1,-1,-1,-1,-1
-1,0.0019,-1,1.06175712,-1,0.0378,-1,5e-4,0.0053,0.076,-1,-1,-1,-1,0.8383,-1,0.0663,0.0029,0.0029,-1
0.0662,-1,0.0298,0.95764746,5e-4,0.0284,-1,-1,0.0062,0.0657,0.0364,-1,-1,0.0098,0.878,8e-4,0.0786,0.0029,-1,0.0147
0.0847,0.0016,0.0273,0.92263771000000006,5e-4,-1,-1,-1,0.0089,0.0543,0.3836,-1,0.0038,0.0139,1.415,-1,-1,0.0126,0.0107,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1e-4,-1,-1,-1,-1,-1,-1,-1,-1
-1,0.0016,0.0134,0.84582206,-1,-1,0.0058,-1,-1,0.0562,0.0641,-1,-1,0.0056,1.3371,-1,-1,0.0037,0.0026,-1
0.1143,0.0011,0.0072,0.87172189,0.0027,0.0319,0.0099,-1,0.0078,0.0717,0.0426,-1,-1,0.0055,3.0002,-1,0.0911,0.0037,0.0023,0.0096
0.0687,-1,-1,0.83477569,0.0016,0.0324,0.0047,-1,-1,0.0762,0.0338,5e-4,-1,0.0077,1.5384,-1,0.1088,0.0046,-1,-1
0.0602,-1,0.0095,0.5922314,-1,-1,-1,6e-4,-1,-1,-1,-1,-1,-1,1.3211,-1,-1,0.003,-1,0.0084
0.0549,-1,0.0181,1.22963731,5e-4,0.0546,0.0053,0.0011,0.0044,0.1089,0.0402,5e-4,-1,-1,1.1122,-1,0.082,0.0061,0.0029,0.0095
-1,0.0012,0.0101,1.12222526,-1,-1,-1,-1,0.0055,-1,-1,-1,-1,-1,-1,-1,-1,0.0029,-1,-1
-1,0.0016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0053,-1,-1
0.054,-1,-1,-1,4e-4,-1,0.0033,-1,-1,-1,0.0355,9e-4,-1,0.0066,2.2241,-1,-1,-1,-1,-1
0.0814,-1,0.0085,-1,-1,0.0296,0.0052,-1,0.0059,0.0573,0.0351,2e-4,-1,-1,1.8186,5e-4,0.1347,0.0052,0.0021,-1
0.0684,-1,-1,0.76082208,4e-4,0.0315,0.0043,-1,-1,0.0666,0.0333,-1,-1,-1,2.2162,-1,0.0878,0.004,-1,-1
0.1965,-1,0.0132,0.70333116,-1,0.0409,-1,0.0016,0.0041,0.0982,0.0495,-1,0.0019,-1,2.2583,-1,0.2868,0.0084,0.002,-1
-1,0.0014,0.0092,-1,-1,-1,0.0026,0.0015,0.0074,-1,-1,-1,-1,-1,0.7876,-1,0.0676,0.0029,-1,-1
0.0902,-1,0.0075,0.96123633,0.0026,0.0273,0.0058,-1,-1,0.0627,0.0333,-1,0.0019,0.0062,1.4315,-1,0.124,0.0056,-1,-1
-1,0.0018,0.0143,0.651001,-1,-1,0.0049,-1,0.0053,-1,0.0443,8e-4,-1,-1,1.6689,-1,-1,0.003,-1,0.0126
0.0423,4e-4,0.0291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.1378,-1,0.0616,0.003,-1,-1
0.0794,-1,0.0292,0.76406181,-1,0.0327,0.0033,0.0014,-1,0.0725,0.0349,-1,-1,0.0073,1.5262,-1,0.0727,0.0042,-1,-1
0.0688,-1,-1,0.8383283,0.0013,0.0438,0.0047,-1,-1,0.105,0.0528,9e-4,-1,0.0083,2.0989,-1,0.1042,0.005,-1,-1
0.0505,0.001,-1,0.88760299,-1,0.0399,0.0076,-1,0.0042,0.0625,-1,-1,-1,-1,-1,-1,0.0833,0.004,-1,0.0098
0.0471,-1,0.0074,-1,3e-4,0.0391,0.0075,-1,0.0039,-1,-1,-1,-1,-1,-1,-1,0.0693,0.005,-1,-1
0.0507,0.0014,0.0136,-1,-1,-1,0.0059,7e-4,-1,-1,0.0446,-1,-1,-1,-1,-1,0.0685,0.0041,-1,0.0137
-1,0.0017,0.009,-1,-1,-1,0.0031,6e-4,0.0031,-1,-1,-1,-1,-1,0.9739,-1,-1,-1,-1,-1
0.0662,0.0015,-1,0.60311736,-1,0.0333,0.0029,-1,0.0069,0.0598,0.0332,0.0012,-1,0.0052,0.9798,-1,0.1422,0.0046,-1,0.0117
0.044,7e-4,0.0167,0.82551562,9e-4,-1,0.0029,0.001,-1,-1,-1,-1,-1,0.0083,-1,-1,-1,-1,0.003,0.0136
0.0422,-1,-1,0.75881201,-1,0.032,0.0061,7e-4,-1,0.0704,-1,0.0017,-1,0.0069,-1,-1,-1,0.0043,-1,0.011
0.0522,-1,-1,1.18551701,-1,0.0273,0.0074,0.0015,-1,0.0808,0.0396,9e-4,-1,-1,0.7756,-1,0.0669,0.0039,-1,0.0094
-1,0.0012,0.022,0.90520311,0.0034,0.0266,0.0046,9e-4,0.0077,-1,0.0451,-1,-1,-1,1.2648,0.0017,-1,0.0029,-1,-1
0.07,-1,-1,0.96167608,-1,-1,0.0044,9e-4,0.0051,0.0545,0.0499,8e-4,-1,-1,3.2276,-1,0.0631,0.003,-1,-1
0.1196,7e-4,-1,1.16879878,-1,0.0411,0.0057,9e-4,0.0053,0.0807,0.0501,-1,-1,0.0055,4.6056,-1,0.0971,0.0054,-1,0.0112
0.0618,-1,0.0098,1.28280192,-1,0.0339,0.0029,8e-4,0.0054,0.0805,0.0419,0.0013,-1,-1,2.8816,-1,0.1039,0.0058,0.0024,-1
0.0906,-1,0.0273,0.75142689,-1,0.0376,0.0029,-1,-1,0.0829,0.0382,-1,-1,-1,1.742,-1,0.1329,0.0064,-1,-1
0.117,7e-4,0.0172,1.67884209,-1,0.0371,0.0051,-1,-1,0.1,0.0412,-1,0.0051,0.0052,2.356,-1,0.1699,0.0075,0.0137,-1
0.2968,-1,-1,0.60462569,-1,0.0622,0.0062,-1,-1,0.1249,0.0628,0.0013,0.0028,-1,1.3674,-1,0.4181,0.0106,-1,-1
0.1738,-1,-1,-1,0.0011,0.039,-1,5e-4,0.0033,0.0831,0.0411,-1,-1,0.0059,0.9146,-1,0.2687,0.0071,0.002,-1
0.1148,9e-4,-1,-1,0.0037,-1,-1,0.001,-1,0.0672,0.0339,0.0017,-1,0.0057,-1,-1,0.1759,0.0058,-1,-1
-1,-1,-1,1.27808656,0.0012,0.0332,0.0041,-1,-1,0.0886,-1,2e-4,0.003,-1,1.1745,-1,0.0576,0.0038,0.0067,0.0082
0.0516,0.0015,0.0158,1.03702385,0.0016,-1,0.0027,-1,0.0046,0.058,-1,0.0014,-1,-1,1.3009,-1,0.0704,0.0043,-1,-1
0.0834,-1,-1,0.77525312,-1,0.0357,-1,-1,-1,-1,-1,0.0012,-1,-1,1.4892,-1,0.0763,0.003,-1,0.0083
0.0633,-1,-1,-1,3e-4,0.037,0.0067,7e-4,-1,0.0904,-1,0.0015,-1,-1,-1,-1,0.0934,0.0063,-1,-1
0.0588,5e-4,-1,0.8243674,-1,0.03,0.01,5e-4,-1,-1,-1,-1,0.002,-1,-1,-1,0.0845,0.0037,0.0041,-1
-1,0.0011,-1,-1,-1,-1,0.0042,8e-4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,0.0016,-1,0.0035,-1,-1,-1,-1,0.001,-1,-1,0.7748,-1,-1,-1,-1,-1
-1,-1,0.0109,-1,-1,0.0319,0.0171,6e-4,-1,0.0726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,0.0131,1.16662572,-1,0.0284,-1,-1,-1,0.0714,-1,2e-4,-1,0.008,-1,-1,0.0618,0.0036,-1,-1
0.0482,-1,-1,0.75927652,0.0019,0.0337,0.0038,0.001,0.0071,0.0684,-1,-1,-1,0.0062,-1,-1,0.0926,0.0042,-1,-1
0.0526,0.0026,0.0118,1.54761111,0.0029,0.0348,0.0051,0.001,0.005,0.1038,0.0465,-1,0.0023,-1,-1,-1,0.0936,0.0058,0.0055,0.0082
0.0483,-1,-1,0.9929942,-1,-1,-1,0.0011,-1,-1,0.0496,0.0019,-1,0.0083,-1,-1,0.0856,0.0048,-1,-1
-1,-1,0.0252,-1,-1,-1,0.004,-1,0.0042,-1,0.0398,0.0021,-1,-1,-1,0.0014,-1,-1,-1,-1
-1,-1,-1,0.83994653,-1,-1,0.0025,-1,0.0063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.0658,-1,-1,1.34945543,0.0032,0.046,0.0059,0.001,0.006,0.1327,0.0461,-1,-1,0.0098,-1,-1,0.1114,0.0071,-1,0.0178
0.0504,0.0018,-1,0.97197645,0.0011,0.042,0.0541,7e-4,0.0066,0.0877,0.0377,-1,-1,0.0377,-1,-1,0.1184,0.0043,-1,0.1571
