Al,As,Ba,bc,Br,Ca,Cl,Cr,Cu,Fe,K,Mn,Ni,Pb,S,Se,Si,Ti,V,Zn
0.0503,-1,0,0.29160802,0,0.0321,0.0403,-1,0.0026,-1,0.0524,0.0028,8e-4,9e-4,0.4537,0,0.0739,0.0052,0.0018,0.0177
0.0179,2e-4,0,0.75601719,0,0.0169,0.3865,3e-4,0.0023,0.0119,0.0184,0,0,0.0044,0.4156,0,0.0102,9e-4,5e-4,1e-4
0.0266,-1,7e-4,0.27927708,5e-4,0.0136,0.0025,0,-1,0.0268,0.0273,0,0.0011,0.0074,0.6777,0,0.0255,0.0013,0.0011,-1
0.0137,0,0.0155,0.52546513,0,0.0135,0.0032,-1,4e-4,0.0232,0.0147,0,7e-4,0.0088,0.4911,0,0.0088,0.0027,0.0013,0.0102
0.0246,9e-4,-1,0.47967984,-1,0.0155,0.0027,4e-4,0.0021,0.0233,-1,0,0.0013,0.0015,0.647,0,-1,0.0025,4e-4,-1
0.0281,0,0.0062,0.30348958,-1,0.0137,0.0029,9e-4,0.0063,0.0387,0.0615,0.0035,0,0.0019,0.5152,0,0.0364,0.0038,1e-4,0.0208
0.0234,4e-4,-1,0.46214057,0.0026,0.0149,-1,5e-4,0.0023,-1,0.037,0,2e-4,0.0038,0.6596,0,0.0259,0.0016,0.0023,0.0048
0.0371,0,0,0.33538299,-1,0.0242,0.0127,0,0.0012,0.0188,0.0297,0,0,0.0079,-1,0,0.0442,0.0019,4e-4,-1
0.0211,0.001,-1,0.65590917,0,0.0258,0.0054,9e-4,0.0028,0.0575,0.0554,-1,0.0011,0.0028,0.6077,0,0.0531,0.001,0.0014,0.0213
0.0226,4e-4,2e-4,0.55621742,0.0051,0.013,0.0011,0,4e-4,0.0117,0.0218,0,-1,0.0062,0.6434,0,0.0188,0,0.0012,0.0028
0.0667,0,0.0017,0.24049297,2e-4,0.0313,0.0105,7e-4,0.0034,0.0432,0.0482,0,0.0026,0.0109,0.8985,-1,0.0869,0.0039,7e-4,0.0048
0.0723,8e-4,0.0028,0.56159931,0.0016,0.0304,0.008,-1,5e-4,0.0726,0.0528,0,-1,0.0084,0.8215,0,0.0952,0.0052,8e-4,0.0123
0.031,0.0021,0.0049,0.38898646,0,-1,0.0023,5e-4,-1,-1,0.0291,0,0.0013,0.0033,0.9427,0,0.0158,0.0015,0.0021,0.0104
0.0281,0.0019,0.0031,0.487951,2e-4,0.0177,0.0017,-1,0.0045,0.0185,0.0236,-1,0.0012,0.0037,0.957,0,0.0375,0.0019,5e-4,0.0048
0.0346,8e-4,-1,-1,7e-4,0.0218,0.0071,6e-4,0,0.0262,0.0295,0,4e-4,0.0033,0.6476,0,0.0422,0.0019,0,0.0083
0.0195,0.0013,7e-4,0.88396519,3e-4,0.018,0.0025,-1,0.0033,0.0217,0.0264,1e-4,0.0021,0.0031,0.5323,-1,0.0249,0,0.0015,0.0049
0.0426,5e-4,0.006,0.59258436,0.0012,0.0283,0.0137,2e-4,0.0049,0.1303,-1,-1,-1,-1,0.9034,0,0.08,0.0029,0.0014,0.0117
-1,0.001,0.0069,2.13761352,0.0039,-1,0.0129,7e-4,0.0056,0.0259,0.1511,0,-1,0.0057,1.2743,0,0.0169,0.0025,0.0046,-1
-1,0.0012,0.0113,1.66857772,0.0053,0.0192,0.0107,3e-4,0.0038,0.0421,0.112,0,0.0027,0.006,1.6668,0,0.0286,0.0022,0.0027,0.021
0.0386,7e-4,0.005,1.18871025,1e-4,0.0189,0.0028,7e-4,0.0034,0.0496,0.0831,7e-4,0.0028,0.0042,-1,0,0.0354,0.0024,0.0032,0.0179
0.0547,4e-4,0.0064,0.78696709,0.0016,0.0282,0.0053,9e-4,0.0043,0.0602,0.0822,0,-1,0.0085,2.0563,0,0.0598,0.0028,0.0014,0.0164
0.0388,0,0.0097,1.23074394,0.0048,0.0294,0.0245,4e-4,0.0058,0.0611,0.0778,0.001,0.0022,0.0071,1.5902,0,0.0413,0.0035,0.0015,0.0193
0.0382,8e-4,0.0115,0.40739395,0,0.0217,0.017,-1,0.003,0.0284,0.0308,0,8e-4,0.0032,-1,0,0.0485,0.001,7e-4,0.0085
0.0382,0,7e-4,0.38084062,0.0022,0.0254,0.0099,3e-4,0.0029,0.0496,0.0732,0.0024,0.0032,0.0012,0.7294,0,0.0699,0.0031,0.0024,0.0106
-1,0,-1,0.94143805,0.0019,0.0567,0.022,-1,0.0041,0.1195,0.1128,0.002,0.0046,-1,-1,0,0.1472,0.0071,0.0029,0.0193
0.0805,0,0.0048,1.05466016,0.0027,0.05,0.0157,4e-4,0.0072,0.1273,0.0889,-1,0.0018,0.0074,1.1567,-1,0.1187,0.0064,0.0027,0.0222
0.0205,0.0017,0.0184,1.39187184,0.0012,0.0148,0.0073,-1,0.0064,0.0256,0.0294,2e-4,0.002,0.0051,0.6646,5e-4,0.0168,0.0016,0.0019,0.0069
0.0518,0.0011,0.0133,0.55829514,3e-4,0.0166,0.0109,0.0012,0.0015,0.142,0.0648,0,0.0017,0.0065,1.4083,0,0.0321,0.003,0.0012,0.0127
0.0419,0,0.0143,0.94898709,-1,0.0227,0.0073,5e-4,0.0052,0.0777,0.0662,0.0012,0.0019,0.0032,2.0247,0,-1,0.0023,0.0019,0.0157
0.0559,0,0.0043,0.44053229,0.0036,0.0231,0.0176,2e-4,0.0036,0.0362,-1,0,0.0015,-1,0.5338,9e-4,0.0629,0.0023,0,-1
0.0432,-1,0.0165,0.79206342,0.003,0.0316,-1,3e-4,0.0021,0.0672,-1,-1,0.0023,-1,0.9707,0,0.0586,0.0043,0.0029,-1
0.0587,8e-4,0.0197,1.21277758,0.0018,-1,0.011,0.0015,0.0075,0.0785,0.0615,0,0.0013,0.0035,0.7043,0,0.0942,0.0038,0.0025,0.0162
0.041,-1,0.0063,0.51997901,0,0.0207,0.0033,6e-4,0.0021,0.0307,-1,7e-4,0.0014,0.0026,0.6411,0,0.0397,0.002,0.001,0.0154
0.0394,0,0.0147,0.59161979,0.0023,0.0271,0.039,0,-1,0.0498,0.0381,8e-4,7e-4,0.0068,0.6762,0,0.0505,0.0022,0.0021,0.0217
0.0538,-1,0,0.30242013,0.0019,-1,0.1098,5e-4,0.0042,0.051,0.0435,0.0016,0.0011,-1,0.5419,0,0.0681,-1,0.0012,-1
0.0586,0.0016,0.0143,0.67728492,2e-4,0.0368,0.026,6e-4,0.0049,0.0773,0.0896,0,0.003,-1,0.8305,0,0.0889,0.0062,0.0014,0.0194
0.073,0.0012,0.006,0.99357001,0.0064,0.0334,0.0106,7e-4,0.0012,0.059,0.0956,0,0.0033,0.0107,-1,-1,0.0911,0.0045,0.0028,0.0228
0.0341,0,-1,0.62825461,0,0.0223,0.0435,3e-4,0.0038,-1,0.0275,0,0.0013,0.0041,0.6401,0,0.046,0.0022,0.0013,0.004
0.0737,0,0.0182,0.26651228,0,0.0355,0.0681,0,0.0051,0.0776,-1,0.0019,9e-4,0.0058,0.6405,0.0016,0.089,0.0039,0.0034,0.0175
0.0496,0.0018,0.0162,0.66828889,9e-4,0.0309,-1,3e-4,0.005,0.0739,0.0604,0,0.0028,0.0063,0.86240000000000006,0,0.0858,0.0044,0.0024,0.0148
0.032,0,0,1.32013446,0.0012,0.0217,0.015,0,6e-4,0.0727,0.0719,0,9e-4,0.0037,1.3826,0,0.0465,0.0033,0.0021,0.0143
0.0113,0.001,0.0091,0.38654785,0.0011,0.0098,0.0223,3e-4,0,0.0201,-1,-1,0,0.0041,0.1452,-1,0.0371,0.0017,4e-4,0.0029
0.0473,0.001,0.011,0.19871771,0,0.0392,0.0347,0,-1,0.0532,0.0262,0.0012,0,0.0027,0.1743,0,0.0688,0.0016,1e-4,0.0135
-1,2e-4,0.0128,0.21284297,0,0.0175,0.0125,4e-4,0.0034,0.0386,0.0298,0,-1,-1,0.1946,0,0.0687,-1,7e-4,0.0024
0.0328,0,0,0.2081375,-1,0.0145,0.0025,0,0.0029,0.0337,0.031,0,2e-4,0.0061,-1,3e-4,0.0501,0.001,-1,0.0022
0.0526,0,5e-4,0.35132708,6e-4,0.0224,-1,0,0.0025,0.0522,0.038,0,0.0021,0.0052,0.4475,0,0.0651,0.0045,0.0012,0.003
0.0703,2e-4,0.0088,0.48792743,0.0023,0.0314,0.0041,9e-4,0.0048,0.0992,0.0513,0,0.0021,0.0067,0.6809,0,0.1246,0.0073,0.0012,0.0115
0.0346,-1,0.0037,0.61717404,0.0017,0.0171,0.0026,1e-4,0.0017,0.0346,0.0239,0,0.003,0.005,0.4414,-1,0.0611,0.0024,6e-4,0.007
0.0267,0.0018,0,0.52025029,0,0.0207,0.0072,9e-4,0.0014,0.0361,0.0227,0,4e-4,0,0.5612,0,-1,0.0028,3e-4,0.0059
0.0422,0.0025,0.0016,0.21203522,0.0019,0.0181,0.0606,-1,0.0027,0.027,0.0241,0,-1,0.0105,0.4965,0,0.0474,0.0025,9e-4,0.0034
0.0752,7e-4,0.0105,0.26040498,0.0014,0.0271,0.012,8e-4,0.0106,0.058,0.0527,2e-4,0.001,0.0077,-1,0,0.0851,0.0045,4e-4,0.0153
0.0336,-1,0,0.60942572,-1,-1,0.0027,4e-4,3e-4,0.0226,0.0306,0,0.0011,0.0042,-1,-1,0.0257,-1,0.0012,0.007
0.0464,0.0014,0.0238,0.24410417,0,0.0235,0.0365,0.001,0,0.0768,0.031,-1,0,0.0011,0.4489,0,0.0562,-1,8e-4,0.0162
-1,0,0.0389,0.52141692,0.0016,0.037,0.0094,0.0012,0.0078,0.0948,0.0581,0,0.0021,0.0116,0.586,-1,0.1049,0.0044,0.0028,0.0195
0.063,0,0.0152,0.60865841,0.0017,0.0313,0.0171,8e-4,0.0015,0.0695,0.0467,4e-4,0.0011,0.0027,0.833,0,0.0911,0.0044,-1,0.0083
0.0508,0,0.0033,0.36803428,0.0016,-1,0.1118,4e-4,-1,0.0431,0.0332,0,0,-1,0.6784,0,0.0835,0.0032,0.0013,0.0061
0.0463,0,0,0.20774062,0.0012,0.0264,0.1111,7e-4,0.0074,0.0444,0.0336,0,-1,0.003,0.4927,0,0.0493,0.0026,5e-4,0.0054
0.0216,8e-4,0.0303,0.29738666,0.0024,0.0188,0.0032,0.001,9e-4,0.0181,0.0461,0,0.0014,0.0023,0.4882,0,-1,0.0018,0.0014,0.0055
0.0286,0,0,0.4165561,7e-4,0.0176,0.0042,5e-4,-1,0.0201,0.0318,0,9e-4,0.0017,0.416,0,0.0302,0.002,0.0014,0.0073
0.0513,0,0.0033,0.29465625,0.0046,0.0411,0.0662,2e-4,0.0059,0.0456,0.0361,-1,0.0018,0.0072,0.387,0,0.0681,0.0034,-1,0.0118
0.0707,0,0.0138,0.47494469,0.0045,0.0397,0.0282,4e-4,0.0042,0.0667,0.0643,1e-4,-1,0.0073,0.6936,0,0.1275,-1,3e-4,0.0113
0.0917,5e-4,0.0149,0.54678122,0.0032,0.0427,0.0117,-1,0.0047,0.0686,0.0736,1e-4,0,0.003,1.0005,0,0.1552,0.0041,0.002,0.0092
0.042,5e-4,0.0055,0.78235085,0.0068,0.0402,0.0152,0,-1,0.0641,0.0746,0,8e-4,0.004,1.1002,0,0.0771,0.0036,0.0023,0.0203
0.1188,0.002,-1,0.71469697,0.004,0.0464,0.0198,0,0.0031,-1,0.0854,0,0.0017,0.0098,1.6694,0,0.1522,0.0077,0.0018,0.0107
0.0462,-1,-1,0.45033358,-1,0.0208,0.0262,0.0017,0.0052,-1,0.0278,0,0.0016,0.009,0.5151,-1,0.064,0.0038,0,0.0066
-1,0,-1,0.54768403,0.0028,0.0223,0.0065,5e-4,0.0034,0.0426,0.0474,0,0.0023,-1,1.002,0,0.0347,9e-4,-1,0.0132
-1,8e-4,0,0.69230016,0.0025,0.0379,0.016,0.0021,7e-4,0.0709,0.0413,2e-4,0.001,0.0038,-1,0,0.0786,0.0062,0.0018,0.0067
0.0717,8e-4,0.0504,0.19202133,0.0026,0.0493,0.0077,4e-4,7e-4,0.0754,-1,0.001,0.0011,-1,0.5019,0,0.1119,0.0072,0.001,0.0117
0.0743,-1,0.0049,0.35356582,0.0013,-1,0.0099,0,0.0026,0.0622,-1,-1,0.001,0.0073,0.6952,-1,0.1353,0.0052,8e-4,0.0208
-1,0,0,-1,0.002,0.0409,0.0083,9e-4,0.0026,0.0788,0.0835,0,0.0042,0.0083,1.3191,0,0.1233,0.0055,0.001,0.0202
0.0813,0.0023,0.0064,0.86584118,0.0061,0.0555,-1,0,0.0036,0.1007,0.0858,0.0025,0.0021,-1,1.2961,0,0.1536,0.0067,0.0015,-1
0.0519,-1,0.0076,0.56875852,0.0023,-1,0.0676,0,-1,-1,0.0486,0,0.0018,0.0014,0.7151,0,0.0701,0.0016,0.0016,0.0078
0.0986,0,0.0126,0.39544167,0,0.0468,0.009,-1,0.0013,0.0899,0.0601,0,8e-4,0.002,0.8834,0,0.1999,0.0076,0.0022,0.0189
0.0685,0.0017,0.0142,0.42275937,0.001,0.033,0.0059,4e-4,0.0038,-1,0.0419,0,0.0014,0.0087,-1,0,0.0969,0.0043,5e-4,0.0075
0.0903,0,0.0236,0.31042868,0.0022,-1,0.1289,0.0012,-1,0.0777,0.0685,0.0019,0.0022,0.0056,0.5188,0,0.1324,0.0049,0.002,0.0209
0.0786,7e-4,0.0178,0.61170894,0.0034,0.0349,0.0058,-1,3e-4,0.0506,0.0598,0,0.0015,0.0055,0.5161,0,0.1093,0.0044,-1,0.0174
0.0645,0,3e-4,0.36145937,9e-4,0.0337,0.0061,0.0017,0.0113,0.0591,0.0429,0,-1,0.0012,0.4341,0,0.1109,0.0056,2e-4,0.0096
-1,9e-4,0,0.17379798,0.0012,0.0446,0.0085,5e-4,0.0059,0.0766,0.0387,0.0018,0.001,0.0025,0.4497,0.0012,0.1582,0.0054,2e-4,0.0111
0.0774,0,0,0.23368056,0,0.0354,0.0204,3e-4,-1,-1,0.0429,-1,0.0017,0.0072,0.4969,0,0.1243,0.0052,5e-4,0.0116
0.0584,0,0.016,0.39558249,0,0.0342,-1,3e-4,0.0025,0.0838,0.0398,0,8e-4,0.0036,0.4381,0,0.0931,0.0045,6e-4,0.0137
0.0621,0,0.0126,0.64504063,1e-4,0.0305,0.0043,1e-4,8e-4,0.067,0.0374,0,0.0017,0.003,0.7542,0,0.1163,0.0042,0.0027,0.0099
0.0518,5e-4,0,0.72937622,-1,0.0269,0.0051,7e-4,0.0083,-1,0.0355,0,0.0013,0.003,1.1281,0,0.0694,-1,-1,0.0039
0.0377,9e-4,0.0058,0.4799132,0,0.016,0.0019,0.0014,0,0.037,0.0144,0,0.0016,0.0019,0.5787,0,0.0412,-1,9e-4,0.0046
-1,0,0.0032,0.24493403,2e-4,0.0097,7e-4,0,0,0.023,0.0129,4e-4,0,0.0025,0.365,0,0.013,0.0012,0.0014,-1
0.0279,0,0.0066,0.50993643,0,0.0213,0.0048,2e-4,0.0089,0.0504,0.0138,0,0.0014,0.003,0.284,0,0.031,-1,8e-4,0.0204
0.07,0,0.0071,0.34792708,0.002,0.0393,0.0098,7e-4,0.0046,0.0903,0.043,0.0011,-1,6e-4,0.5197,0,0.125,0.0048,8e-4,0.0068
0.0567,-1,-1,0.52035521,-1,0.0425,0.0115,0,0,0.0516,0.0441,0,0.0017,-1,-1,-1,0.0996,0.0027,8e-4,0.0065
0.0424,0.0012,0.0396,1.10178533,7e-4,0.0294,0.0066,0.0011,0.0061,-1,0.0322,0,5e-4,0.0048,1.3526,0,-1,0.0055,0.0035,0.0124
0.0198,-1,0.0148,1.13178576,2e-4,0.0157,0.0028,-1,0.0017,0.0377,-1,0,7e-4,0.0082,0.5214,0,0.0296,0.0013,0.0011,0.0048
-1,8e-4,0,0.15602535,-1,0.0061,0.0093,0,0.0018,0.0121,0.0144,0,-1,0.0053,0.0994,0.0017,0.0161,-1,2e-4,0
0.0215,3e-4,-1,0.12190417,0.0024,0.0173,0.0029,3e-4,0.0046,0.042,0.023,0,0.0015,-1,0.3006,0,0.0535,0.0019,4e-4,0.0053
0.0455,0,6e-4,0.61869514,0,0.0235,0.0035,3e-4,0.0059,0.0378,0.026,0,7e-4,0.0016,0.3761,0,0.0532,0.0014,6e-4,0.0089
0.0309,4e-4,0,0.44632951,-1,0.012,0.003,0.0012,0.001,0.0299,0.0186,0,1e-4,0.0112,0.5597,0,0.0413,0.0032,-1,0.0038
0.0337,7e-4,0.005,0.2801809,3e-4,0.0176,0.0026,0,7e-4,0.0489,0.0279,0,-1,5e-4,-1,0,0.0574,0.0024,7e-4,0.0057
0.0648,0.0013,0.0321,0.59455293,0.004,0.0347,0.0068,8e-4,0.0035,0.0594,0.0477,0,0.0011,0.0106,1.4404,0,0.1039,0.0053,0.001,0.0055
0.0472,-1,-1,0.46673239,0.0011,0.0193,0.0061,3e-4,0.0025,0.0365,0.0481,0,0.0016,0.005,0.8073,0,0.0744,0.0035,0.001,0.0101
0.0705,0,0.0332,0.13198614,0,0.0247,0.0048,1e-4,0.0012,0.0328,-1,0,4e-4,0.0038,-1,0,0.0696,0.0018,8e-4,0.0068
0.0701,0.0013,0.0046,0.24107812,0.001,0.0395,0.0048,4e-4,7e-4,-1,0.0276,0,-1,-1,0.4043,0,0.1065,-1,0.0017,0.0114
0.0519,0.0035,0.0089,0.51952313,0,0.0468,0.0055,0.0017,0.0032,0.0912,0.032,0,0.0013,0.0031,0.4063,0,0.1139,-1,0.001,0.0071
0.1101,0.0012,0.0166,0.54879741,0,0.0688,0.0579,8e-4,0.0025,0.1098,-1,0.0012,0.0015,0.0029,0.5826,0,0.1912,0.0079,0.0028,0.0129
0.1116,0,0.0068,0.47273497,0.0021,-1,0.0525,2e-4,0.0043,0.1038,0.0556,0,-1,0.0031,0.7302,-1,0.185,0.0065,7e-4,0.0062
0.1215,6e-4,0.0037,0.39039444,0.0023,0.0669,0.0094,1e-4,0,0.0773,0.0508,0.0011,0,0.0067,0.5251,0,0.2048,0.0049,1e-4,0.0072
0.0674,0,0.0117,0.48951289,-1,0.0389,0.0054,9e-4,-1,0.0645,0.0454,0,5e-4,0.0046,0.5543,0,0.0966,0.0043,0.0011,0.0077
0.0361,0,0.0099,-1,0,0.0214,-1,3e-4,0.0022,0.0463,-1,0,0.0017,0.005,0.4702,-1,0.0661,0.0032,0.0023,0.0022
0.0504,0.0015,0.0017,0.39259996,1e-4,-1,0.3026,2e-4,0.0048,-1,0.0348,0,0,0.0042,0.526,-1,0.0669,0.0021,0.0019,0.0032
0.0391,0,0.0113,1.0285972,0,0.0202,0.0113,8e-4,0.0038,0.0678,0.0229,0.0017,7e-4,-1,0.7839,0,0.0353,0.0028,-1,0.0099
0.0378,0,0,0.45877626,7e-4,0.0178,0.0015,1e-4,0.0057,0.0387,-1,0,0,0.0051,0.8576,0,0.0482,0.0014,4e-4,0.002
0.0181,0,0.0091,0.24976176,0,0.0112,2e-4,1e-4,0.0021,0.0187,0.0102,0,-1,0.0013,0.2972,0,0.0286,0.0016,-1,0.0034
0.0514,0.0014,0,0.37533437,5e-4,0.0316,0.0034,0.001,9e-4,0.0754,-1,0,0.0016,0.0017,0.9166,0,0.0867,0.005,5e-4,0.0081
0.0981,0.0013,0.0093,-1,0.0038,0.0451,0.0065,0,0.0071,0.0749,0.0822,-1,0.0016,0.0097,1.7374,0,0.1404,0.0045,0.0025,0.0107
-1,-1,0.0089,0.54764271,0.0054,0.0335,0.0047,1e-4,0.0036,0.0595,0.0493,6e-4,0.0023,0.006,0.733,0,0.1209,0.0037,5e-4,0.0046
0.084,0,0,1.39877418,0.0014,0.0507,0.0053,9e-4,0.0033,0.1166,0.0636,0,0.0019,0.0072,1.5292,0,0.1386,0.0069,0.0047,-1
0.0961,0.003,0.0138,0.76518733,0,0.0458,0.0143,0.0019,-1,0.0665,0.0473,0,0.0012,0.0099,0.8104,-1,0.1528,0.006,0.0012,0.0099
0.0678,0,0.0133,0.30386924,0,0.0387,0.0308,8e-4,0.0048,0.0772,0.0374,0,3e-4,-1,0.6179,6e-4,0.1239,0.0051,0,0.0066
0.0552,-1,0.0158,0.32717685,9e-4,0.0306,0.0042,-1,0.0051,0.0541,0.035,0,6e-4,0.002,-1,0.0023,0.1151,0.0027,7e-4,0.0043
0.0694,9e-4,0,0.64355245,0,0.0236,-1,-1,0.0034,0.0498,0.0432,0,0.0011,0.0019,2.1307,0,0.0645,0.0029,0.0017,0.0048
0.055,0.0012,0,-1,0,0.0295,0.0057,0,0.0014,0.0618,0.0395,0.0012,2e-4,0.0033,0.5658,0,0.1098,0.0048,-1,0.0074
0.0406,7e-4,0,0.37772743,0.0025,0.02,0.0047,0,0.0048,0.0451,0.0305,0,7e-4,0.005,0.7057,0,0.0671,0.004,8e-4,0.0042
-1,0.0016,0,0.69304618,4e-4,0.0381,0.0061,6e-4,0.0044,0.0779,0.0385,0,9e-4,0.0016,0.8957,0,0.1395,0.0074,4e-4,0.0071
-1,0,0.0159,0.51092753,0,0.0145,-1,7e-4,0.0028,0.0248,0.0121,6e-4,9e-4,0.0076,0.4192,0,0.0308,-1,4e-4,0.0025
0.0173,9e-4,0,0.47160669,6e-4,0.0147,0.0049,1e-4,0.0041,0.0502,0.02,0,-1,0.0088,0.558,0,0.0364,0.0034,0.0015,0.0052
0.0182,0,0.0188,1.14821533,-1,0.0185,0.0025,-1,0.0035,0.0556,0.0245,0,0,0.0044,0.6786,-1,-1,0.0025,0.0015,0.0092
0.0555,6e-4,0.0077,0.56952641,7e-4,-1,0.0089,5e-4,-1,-1,0.0497,0,8e-4,0.0033,1.2965,3e-4,0.0869,-1,2e-4,0.01
0.0854,0.0013,0.0036,0.59374762,0,0.0291,0.0063,0,-1,0.0444,0.0545,0,0,0.0078,1.2732,0,0.0874,0.0041,0.002,0.0036
0.0384,0,0,0.10958576,-1,0.0228,0.0047,3e-4,0.0046,0.0275,0.0214,0,4e-4,0.0021,0.2881,6e-4,0.0654,8e-4,6e-4,0.0056
0.0716,0,0,0.352876,0,0.0445,-1,0,0.0041,0.0876,0.0309,0,-1,0.0015,0.524,0,-1,0.0043,0.0016,0.0067
0.0774,5e-4,0.012,0.86325849,0,-1,0.0018,-1,0.0027,0.0801,-1,0,0.0011,0.0094,0.662,0,0.1096,-1,0.001,0.0097
0.0843,5e-4,0.0063,0.4736706,-1,0.0301,0.0051,-1,0.0031,0.052,0.0326,-1,1e-4,0.0048,0.8124,0,0.0951,0.0039,0.0011,0.0039
0.0519,0,0,0.33960322,0.0015,0.025,-1,6e-4,9e-4,0.0424,0.031,0,4e-4,0.003,-1,0,0.0852,0.0024,9e-4,0.0035
0.0579,0.0016,0.0039,0.49738576,0.0047,0.0309,-1,3e-4,0.0041,0.0707,0.0346,0,0,0.0101,0.9066,0,-1,0.0045,-1,0.0074
0.0553,-1,0,0.58164583,0,0.0203,0.0047,2e-4,0.0083,0.0355,0.0196,0,0.0015,0.0048,0.7426,0,0.0684,-1,0.0034,0.0025
0.0304,0,0.0061,0.16234062,0,0.0233,0.0048,6e-4,0,0.0395,0.0295,0,-1,-1,-1,-1,-1,0.0031,0,0.0036
0.0791,0,0.0163,0.40123333,0,0.0343,0.0019,0,0.002,0.0812,0.0392,0,0.0014,0.0051,0.5222,0,0.1141,0.0047,0.001,0.007
0.0576,0,0.0124,0.58293964,0,0.0326,0.0021,0,0.0018,0.0694,0.0317,0,0.001,0.0061,0.5204,0,0.1178,0.0049,9e-4,0.0068
0.085,-1,0.0188,0.68002689,0,-1,0.0048,3e-4,0.0044,0.1189,0.0461,0.0023,0,0.0098,1.0134,0,0.1561,0.0061,8e-4,0.011
0.1221,0.0015,0.0073,0.60291636,6e-4,0.054,-1,9e-4,0.003,0.0896,0.0445,0,8e-4,0.0041,0.7264,0,0.1864,0.0062,0.0013,0.005
0.0925,0,0.0109,0.68123017,0,0.0604,0.0042,0,0.0052,0.0968,0.0508,-1,0,0.0035,0.8877,0,0.1865,0.009,6e-4,0.0059
0.0528,-1,0.0116,0.32920412,0,0.0322,0.0541,0,0.0016,0.0422,0.0433,0,9e-4,0.0128,0.3402,9e-4,0.0731,-1,-1,0.0044
0.0955,0.0016,0,0.60836667,-1,0.0338,0.0046,0.0012,0.0049,-1,0.0572,0,0.0022,0.0098,1.3686,-1,0.1052,0.0044,0.0015,0.0079
0.0775,0,0.0036,0.38763879,0,0.0456,0.0235,0,5e-4,0.059,0.0338,0,0,0.0012,0.4153,0,0.1462,0.005,4e-4,0.0035
0.0606,0.0011,-1,0.32461493,0.0019,0.0296,0.0448,-1,6e-4,-1,0.0206,0,5e-4,0.0036,0.2735,0,-1,0.0045,2e-4,0.0023
0.0308,7e-4,0.0186,0.40065874,0,0.0172,0.0018,1e-4,0,0.0266,0.0129,0,2e-4,0.0032,0.6008,0,0.0315,0.0019,-1,0.0039
0.0195,-1,0.0123,0.38204827,0,0.0218,0.0047,-1,0,0.0351,0.0122,0.0012,7e-4,0.0034,0.4579,0,0.0341,0.0014,0.0021,-1
0.037,0,0,1.46990825,6e-4,0.0236,0.0029,8e-4,-1,0.0984,0.0209,-1,0.0019,0.0057,0.8313,0,0.0527,0.0073,-1,-1
0.0636,7e-4,0.0015,0.68997974,0,0.0312,0.0058,-1,0.0017,0.0569,0.0483,0,7e-4,0.0028,0.4722,0,0.0978,0.0031,2e-4,0.005
0.0617,0.0011,0.002,0.35963117,0.0011,-1,0.0024,9e-4,0.0016,0.0384,0.0304,0,1e-4,0,0.4454,0,0.0864,0.0013,0,0.0021
0.0442,0.0013,0,0.29707708,0,0.0261,0.0022,5e-4,0,0.0487,-1,0,3e-4,0.0028,0.2597,0,0.0689,-1,8e-4,0.0052
0.0665,0,0.0159,0.72426767,0,-1,0.0021,6e-4,-1,-1,0.0396,0,0,0.0048,1.2286,-1,0.1137,0.0055,0.0016,0.0081
0.0597,0,0.0133,0.56023046,0,0.0222,0.0021,5e-4,9e-4,0.0466,0.0221,0,0,0.003,0.3023,0,0.0852,0.003,5e-4,0.0028
0.0736,0.0015,0.0064,0.65813306,0.0024,0.0298,0.0023,0,7e-4,0.0804,0.0334,0,0.001,-1,0.4422,0,0.123,0.0052,0.001,0.0054
0.0871,0,0.001,0.78441082,0.0021,-1,9e-4,0,0.0034,0.0803,0.024,0,7e-4,0.0062,0.7878,0,0.1139,0.0035,0.004,0.0051
0.0377,5e-4,0,-1,5e-4,-1,0.0022,1e-4,2e-4,0.0542,0.0364,0.0012,5e-4,0.007,-1,0,0.0666,0.003,2e-4,0.0095
-1,0,0.0046,0.43089604,0,0.0302,6e-4,5e-4,0.0074,0.0479,0.0297,0,0.0015,0.0042,0.3967,0,0.1089,0.0036,4e-4,0.0059
0.0714,0,0.004,0.52218443,2e-4,0.0418,0.0017,4e-4,0.0035,0.0732,0.0286,0,0,0.0064,0.3102,0,0.1253,0.0043,5e-4,0.0077
0.0508,0,0.0129,0.55596615,0,0.0218,-1,3e-4,4e-4,0.0353,0.0158,-1,6e-4,0.0047,0.4112,0,0.0585,0.0022,8e-4,0.0035
0.0342,3e-4,0,-1,0,0.029,0.0024,1e-4,0.0017,0.0523,0.0177,0.0022,0.0016,9e-4,0.5741,0,0.0401,0.0026,0.0034,0.004
0.0388,9e-4,0.0231,0.63850312,0.0025,0.0226,0,4e-4,0.0044,0.0458,-1,-1,0.0019,0.0052,0.3918,0,0.0301,-1,0.0024,0.0035
-1,0.0013,0.0031,1.19113889,0.0014,0.018,0.0023,8e-4,2e-4,0.0837,0.0301,0,0,0.0052,0.4328,0,0.0453,0.0045,0.0015,0.0033
0.055,2e-4,0.0129,0.47472069,9e-4,0.0212,0.0029,9e-4,0.0036,0.0638,0.0473,1e-4,0.0015,0.0073,0.2045,0,0.0774,-1,0.0014,-1
